Date,Open,High,Low,Close,Adj Close,Volume
1995-01-01,6.187500,6.437500,6.062500,6.407500,1.644484,44122000
1995-02-01,6.437500,6.937500,6.375000,6.875000,1.764468,48444000
1995-03-01,6.845000,6.937500,6.625000,6.750000,1.732388,49094000
1995-04-01,6.720000,7.062500,6.625000,6.907500,1.856906,46637600
1995-05-01,6.875000,7.220000,6.782500,7.220000,1.940914,37835200
1995-06-01,7.187500,7.562500,7.187500,7.407500,1.991318,64503600
1995-07-01,7.375000,7.470000,7.032500,7.157500,2.007071,46608800
1995-08-01,7.125000,7.500000,7.032500,7.312500,2.050535,40026400
1995-09-01,7.312500,7.437500,6.875000,7.062500,1.980432,35950800
1995-10-01,7.095000,7.500000,6.687500,7.220000,2.116691,114423200
1995-11-01,7.220000,7.532500,7.095000,7.250000,2.125487,54991600
1995-12-01,7.220000,7.595000,7.187500,7.437500,2.180457,46530000
1996-01-01,7.407500,8.062500,7.407500,7.875000,2.407402,60958800
1996-02-01,7.907500,7.970000,7.407500,7.687500,2.350083,49634800
1996-03-01,7.750000,7.907500,7.405000,7.687500,2.350083,44551600
1996-04-01,7.687500,7.907500,7.532500,7.712500,2.456395,41722400
1996-05-01,7.700000,8.287500,7.662500,8.262500,2.631568,57962800
1996-06-01,8.250000,8.437500,7.900000,8.300000,2.643511,87096400
1996-07-01,8.312500,8.462500,7.875000,8.237500,2.734969,69871600
1996-08-01,8.275000,8.575000,8.250000,8.475000,2.813822,43316000
1996-09-01,8.437500,9.962500,8.350000,9.650000,3.203940,63179600
1996-10-01,9.637500,10.600000,9.637500,10.562500,3.634291,85812800
1996-11-01,10.687500,12.000000,10.625000,11.675000,4.017075,74303600
1996-12-01,11.625000,11.825000,10.275000,11.462500,3.943957,54291200
1997-01-01,11.500000,11.975000,11.012500,11.900000,4.094489,76992000
1997-02-01,11.950000,13.425000,11.900000,13.025000,4.632080,78752800
1997-03-01,12.900000,14.350000,12.512500,12.712500,4.520945,74268000
1997-04-01,12.687500,13.287500,12.000000,13.262500,4.748282,88738800
1997-05-01,13.312500,14.750000,13.262500,14.312500,5.124207,76344000
1997-06-01,14.325000,15.475000,14.300000,15.125000,5.415102,66440400
1997-07-01,15.237500,16.562500,15.187500,16.500000,6.053048,58341600
1997-08-01,16.487499,17.049999,14.900000,14.987500,5.498184,64850400
