Date,Open,High,Low,Close,Adj Close,Volume
1996-04-01,17.000000,17.879999,17.000000,17.000000,12.748138,1400
1996-05-01,16.750000,18.500000,16.650000,18.150000,13.691044,4600
1996-06-01,18.150000,19.000000,18.000000,18.100000,13.653334,11500
1996-07-01,18.100000,18.250000,17.500000,17.500000,13.200736,3100
1996-08-01,17.500000,18.000000,17.000000,17.500000,13.276600,2700
1996-09-01,17.500000,19.250000,17.500000,19.250000,14.604256,3100
1996-10-01,19.250000,19.500000,18.750000,19.500000,14.793927,4900
1996-11-01,19.500000,23.500000,19.500000,23.000000,17.540361,8300
1996-12-01,23.100000,23.500000,21.000000,22.000000,16.777748,3500
1997-01-01,22.000000,23.500000,21.500000,23.000000,17.540361,3100
1997-02-01,21.000000,26.500000,21.000000,25.250000,19.340357,8200
1997-03-01,25.500000,26.000000,25.000000,25.549999,19.570152,2000
1997-04-01,25.549999,25.549999,24.000000,24.500000,18.765894,7500
1997-05-01,24.750000,27.900000,24.750000,26.750000,20.573265,15700
1997-06-01,26.750000,28.000000,26.750000,27.049999,20.803993,17300
1997-07-01,27.500000,29.200001,27.299999,29.200001,22.457537,16800
1997-08-01,29.250000,32.000000,29.000000,31.750000,24.504715,13700
1997-09-01,30.750000,31.750000,29.000000,30.000000,23.154058,13900
1997-10-01,30.250000,32.000000,29.500000,31.500000,24.311762,14500
1997-11-01,31.000000,31.000000,28.500000,30.000000,23.232813,4600
1997-12-01,30.000000,32.000000,29.000000,31.000000,24.007240,5900
1998-01-01,31.000000,32.000000,29.500000,31.650000,24.510607,5300
1998-02-01,32.000000,35.000000,31.500000,35.000000,27.189922,7900
1998-03-01,35.500000,38.000000,35.000000,37.000000,28.743628,11000
1998-04-01,38.000000,44.000000,38.000000,43.000000,33.404762,15300
1998-05-01,43.000000,46.000000,43.000000,46.000000,35.822693,8400
1998-06-01,46.000000,47.000000,41.500000,47.000000,36.601456,11300
1998-07-01,46.500000,60.000000,46.000000,53.000000,41.273979,8100
1998-08-01,51.000000,52.500000,45.000000,45.000000,35.110802,2900
1998-09-01,43.000000,43.000000,40.000000,43.000000,33.550331,4000
1998-10-01,42.000000,43.000000,41.000000,41.000000,31.989853,3800
1998-11-01,41.250000,48.950001,41.000000,48.500000,37.930393,4700
1998-12-01,48.549999,50.250000,46.000000,50.250000,39.299007,3200
1999-01-01,48.049999,55.000000,48.049999,53.000000,41.449692,4900
1999-02-01,53.000000,55.000000,51.099998,55.000000,43.095150,3400
1999-03-01,52.500000,54.000000,50.000000,52.000000,40.744492,3400
1999-04-01,52.000000,53.000000,51.000000,52.049999,40.783684,6300
1999-05-01,52.049999,52.500000,51.000000,51.950001,40.782497,3200
1999-06-01,52.000000,52.000000,46.250000,47.000000,36.896561,6100
1999-07-01,48.750000,49.500000,47.000000,47.500000,37.289089,8000
1999-08-01,47.500000,61.000000,47.500000,55.000000,43.268425,14000
1999-09-01,55.000000,55.750000,50.349998,50.750000,39.924934,5700
1999-10-01,51.000000,53.500000,50.000000,53.500000,42.088364,4100
1999-11-01,54.750000,55.000000,52.500000,54.000000,42.562798,6900
1999-12-01,52.500000,55.000000,51.700001,52.500000,41.380497,7200
2000-01-01,56.000000,56.000000,48.500000,51.599998,40.671104,18400
2000-02-01,52.900002,54.500000,48.500000,50.000000,39.483803,27700
2000-03-01,49.599998,55.000000,48.250000,53.750000,42.445084,24100
2000-04-01,52.000000,52.500000,49.000000,52.000000,41.063160,10600
2000-05-01,51.000000,52.000000,47.000000,48.500000,38.375423,13200
2000-06-01,49.000000,50.599998,47.250000,49.700001,39.324909,12700
2000-07-01,49.500000,50.650002,48.500000,48.900002,38.691917,10800
2000-08-01,48.500000,50.000000,47.049999,47.049999,37.304874,9300
2000-09-01,48.500000,48.500000,44.500000,45.000000,35.679466,8500
2000-10-01,44.500000,46.500000,41.500000,42.000000,33.300850,5600
2000-11-01,43.000000,45.750000,41.049999,41.049999,32.622528,6200
2000-12-01,41.049999,42.900002,37.000000,38.250000,30.397352,9300
2001-01-01,38.299999,42.000000,38.299999,40.000000,31.788092,12600
2001-02-01,39.900002,41.950001,38.000000,40.500000,32.264126,7100
2001-03-01,38.500000,41.000000,38.000000,39.000000,31.069159,7000
2001-04-01,40.000000,41.000000,38.000000,40.700001,32.423447,8000
2001-05-01,40.000000,41.900002,38.750000,39.750000,31.744350,7100
2001-06-01,39.750000,40.250000,36.500000,38.000000,30.346800,4200
2001-07-01,38.000000,39.000000,36.000000,37.000000,29.548193,1400
2001-08-01,37.000000,40.000000,35.000000,36.000000,28.825499,3600
2001-09-01,34.000000,39.400002,30.450001,36.200001,28.985643,8300
2001-10-01,36.200001,41.599998,36.200001,38.000000,30.426920,9500
2001-11-01,39.750000,41.500000,37.500000,38.849998,31.184328,5600
2001-12-01,37.500000,42.000000,37.500000,40.150002,32.227810,7700
2002-01-01,41.900002,46.000000,38.900002,40.000000,32.107418,8300
2002-02-01,40.000000,40.500000,38.500000,39.599998,31.864252,9600
2002-03-01,39.599998,42.599998,39.599998,42.599998,34.278206,11600
2002-04-01,42.590000,42.599998,36.500000,38.500000,30.979132,6100
2002-05-01,39.000000,42.750000,37.049999,40.700001,32.833027,12900
2002-06-01,40.700001,42.750000,39.000000,39.000000,31.461615,4400
2002-07-01,39.000000,40.849998,36.000000,40.500000,32.671673,4900
2002-08-01,40.500000,40.500000,35.000000,38.000000,30.733198,2800
2002-09-01,38.000000,38.250000,36.000000,38.250000,30.935398,2100
2002-10-01,38.250000,41.000000,36.000000,38.500000,31.137587,5300
2002-11-01,38.500000,42.000000,38.250000,40.000000,32.431828,4100
2002-12-01,41.000000,41.000000,38.250000,39.950001,32.391285,3500
2003-01-01,38.500000,40.250000,35.599998,35.599998,28.864317,6800
2003-02-01,35.750000,38.500000,35.000000,38.250000,31.095196,4900
2003-03-01,38.250000,38.500000,35.599998,35.599998,28.940880,4300
2003-04-01,35.599998,38.000000,35.599998,36.799999,29.916409,4500
2003-05-01,36.799999,38.950001,36.299999,38.450001,31.343662,6200
2003-06-01,38.400002,41.000000,37.400002,38.000000,30.976809,10400
2003-07-01,38.000000,40.000000,37.750000,38.799999,31.628952,5000
2003-08-01,38.799999,41.500000,37.750000,39.990002,32.684834,13000
2003-09-01,39.000000,41.590000,39.000000,40.599998,33.183376,7300
2003-10-01,41.590000,45.000000,39.500000,45.000000,36.779598,11800
2003-11-01,45.000000,45.790001,41.900002,43.049999,35.265339,9600
2003-12-01,43.799999,46.450001,41.500000,46.000000,37.681908,16000
2004-01-01,46.900002,47.250000,43.750000,45.000000,36.862709,20400
2004-02-01,45.000000,54.000000,44.099998,52.000000,42.689236,28400
2004-03-01,52.000000,61.000000,50.000000,58.150002,47.738071,32200
2004-04-01,57.349998,60.000000,55.750000,58.750000,48.230629,15900
2004-05-01,56.500000,59.500000,56.500000,59.000000,48.542137,8900
2004-06-01,59.400002,61.000000,56.500000,57.610001,47.398518,13100
2004-07-01,58.500000,58.869999,55.349998,55.720001,45.843521,7600
2004-08-01,55.000000,56.900002,53.049999,54.700001,45.102364,12000
2004-09-01,56.200001,58.779999,55.500000,58.779999,48.466476,11900
2004-10-01,59.200001,60.400002,49.360001,59.900002,49.389969,274200
2004-11-01,60.200001,75.000000,58.500000,75.000000,61.973881,32400
2004-12-01,75.400002,75.500000,68.000000,71.500000,59.081734,19100
2005-01-01,72.000000,72.000000,66.339996,70.050003,57.883606,31700
2005-02-01,70.750000,81.000000,70.000000,80.500000,66.635918,17500
2005-03-01,80.199997,84.500000,77.050003,84.500000,69.947052,13000
2005-04-01,84.900002,104.000000,84.900002,99.449997,82.322273,35000
2005-05-01,99.449997,102.000000,93.000000,94.349998,78.215782,14900
2005-06-01,94.349998,98.550003,93.500000,94.000000,77.925644,13500
2005-07-01,93.000000,95.500000,90.000000,90.099998,74.692528,12300
