Date,Open,High,Low,Close,Adj Close,Volume
2014-04-01,14.421000,14.421000,11.934600,12.183300,8.534574,906063
2014-05-01,12.054000,12.531400,11.049500,11.337900,7.942364,792611
2014-06-01,11.308100,12.740200,11.278200,12.630800,8.918854,637772
2014-07-01,12.630800,12.780000,12.183300,12.471700,8.848542,366772
2014-08-01,12.561200,12.581100,12.233000,12.431900,8.862739,163402
2014-09-01,12.431900,12.431900,11.556700,11.636300,8.336175,250681
2014-10-01,11.636300,11.686000,10.552200,10.940100,7.877800,633248
2014-11-01,11.059400,11.785400,10.950000,11.735700,8.497173,678771
2014-12-01,11.676000,12.034100,11.188700,12.034100,8.760303,461986
2015-01-01,12.034100,13.476200,11.835200,13.227500,9.681145,710345
2015-02-01,13.177800,13.625400,12.939100,12.978900,9.544999,992636
2015-03-01,13.008700,13.008700,12.441800,12.690500,9.377068,1111271
2015-04-01,12.770000,12.780000,12.481600,12.630800,9.379301,981433
2015-05-01,12.541300,13.187800,12.382200,13.078400,9.760396,794470
2015-06-01,13.078400,13.187800,12.690500,12.969000,9.725460,1970894
2015-07-01,12.969000,14.470700,12.879400,14.341400,10.806798,1041163
2015-08-01,14.341400,14.878500,13.346900,13.834200,10.472536,1185117
2015-09-01,13.923700,13.923700,13.058500,13.714900,10.430099,868163
2015-10-01,13.724800,13.844200,13.247400,13.456300,10.280053,528603
2015-11-01,13.525900,14.222100,13.177800,14.122600,10.840204,453347
2015-12-01,14.122600,14.769100,13.645300,14.381200,11.088518,485357
2016-01-01,14.381200,14.739300,13.247400,14.212100,11.007394,462179
2016-02-01,14.182300,14.520500,12.889400,14.043100,10.925835,562561
2016-03-01,14.112700,15.097300,13.600000,13.660000,10.676933,901624
2016-04-01,13.770000,14.110000,13.080000,13.100000,10.287743,1028003
2016-05-01,13.080000,14.220000,12.600000,13.890000,10.960915,1096235
2016-06-01,13.880000,14.080000,13.390000,13.670000,10.837181,519212
2016-07-01,13.670000,14.320000,13.400000,14.050000,11.192636,949680
2016-08-01,14.050000,14.750000,13.950000,14.100000,11.283919,457669
2016-09-01,14.100000,14.790000,13.780000,14.410000,11.584797,423782
2016-10-01,14.550000,14.550000,13.770000,13.860000,11.193892,533732
2016-11-01,13.900000,14.430000,13.390000,14.320000,11.621724,710947
2016-12-01,14.290000,15.100000,14.280000,15.050000,12.271571,489752
2017-01-01,15.050000,15.120000,13.950000,14.110000,11.557149,1118056
2017-02-01,14.180000,14.420000,14.100000,14.380000,11.834122,1057763
2017-03-01,14.390000,14.620000,14.250000,14.570000,12.047189,1425278
2017-04-01,14.550000,15.240000,14.470000,14.970000,12.435822,909007
2017-05-01,15.070000,15.350000,14.530000,14.550000,12.141486,961413
2017-06-01,14.590000,14.680000,13.390000,13.650000,11.443045,1846204
2017-07-01,13.650000,13.810000,13.130000,13.540000,11.407114,773812
2017-08-01,13.510000,13.790000,12.990000,13.200000,11.176185,899572
2017-09-01,13.250000,13.460000,13.010000,13.410000,11.411427,456269
2017-10-01,13.490000,13.780000,13.140000,13.200000,11.289982,542250
2017-11-01,13.210000,13.430000,12.870000,13.130000,11.230110,942720
2017-12-01,13.080000,13.200000,12.780000,13.020000,11.195261,823640
2018-01-01,13.020000,13.200000,12.190000,12.220000,10.564619,754896
2018-02-01,12.160000,12.400000,11.550000,11.800000,10.259666,748248
2018-03-01,11.800000,12.790000,11.560000,12.260000,10.722801,1110963
2018-04-01,12.080000,12.520000,12.040000,12.360000,10.871387,680014
2018-05-01,12.350000,13.060000,12.110000,12.660000,11.198680,746319
2018-06-01,12.660000,13.100000,12.510000,12.860000,11.438393,562443
2018-07-01,12.860000,13.100000,12.430000,12.780000,11.429011,1122782
2018-08-01,12.780000,13.080000,12.550000,12.820000,11.528631,554056
2018-09-01,12.820000,13.020000,12.600000,12.730000,11.511094,886352
2018-10-01,12.710000,13.050000,11.850000,12.650000,11.500920,1284011
2018-11-01,12.660000,12.910000,11.910000,12.050000,11.018182,759470
2018-12-01,11.960000,12.010000,11.200000,11.750000,10.805513,1087867
2019-01-01,11.750000,12.660000,11.510000,12.490000,11.558016,716507
2019-02-01,12.490000,13.000000,12.390000,12.630000,11.754681,699020
2019-03-01,12.650000,13.110000,12.480000,13.010000,12.175907,945416
2019-04-01,12.810000,12.990000,12.400000,12.440000,11.706611,436818
2019-05-01,12.520000,12.770000,12.230000,12.480000,11.811204,659606
2019-06-01,12.440000,12.830000,12.290000,12.650000,12.040286,489855
2019-07-01,12.650000,13.210000,12.460000,13.190000,12.625883,792013
2019-08-01,13.140000,13.300000,12.610000,12.800000,12.319569,620261
2019-09-01,12.800000,13.020000,12.490000,12.900000,12.485257,643579
2019-10-01,12.900000,13.160000,12.750000,12.950000,12.602722,668918
2019-11-01,12.920000,13.190000,12.700000,13.080000,12.798691,2831865
2019-12-01,13.020000,13.240000,12.680000,13.130000,12.917982,1438341
2020-01-01,13.130000,13.600000,12.910000,13.300000,13.156839,729514
2020-02-01,13.400000,13.600000,12.260000,12.440000,12.371835,1193657
